id,module,source,type,member,kind,static,signature,owner,runtime_features,profiles,environments,status,owner_beads,test_owner_beads,diagnostic_policies,tests,rule_id,notes
hxc-stdlib-api-v1:520399d192bd65ada38cc89f0cd15d8555c61b97f16c5090f09602d3fb64e884,haxe.xml.Access,haxe/xml/Access.hx,haxe.xml.Access,elements,field,no,Iterator<haxe.xml.Access>,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:79a58fac295333a8dfef84896f364db519eb1ae2c72b7845c15f4a50835836f9,haxe.xml.Access,haxe/xml/Access.hx,haxe.xml.Access,get_x,inline-method,no,() -> Xml,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:03cede997cc2d39a29095d565f0087df916f15354e75b41a8058b2221700a1ff,haxe.xml.Access,haxe/xml/Access.hx,haxe.xml.Access,has,field,no,haxe.xml._Access.HasAttribAccess,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:2cf8db13b3db55261892f8b8e3e4451adbf23d8487903b7665061d9356a796b7,haxe.xml.Access,haxe/xml/Access.hx,haxe.xml.Access,hasNode,field,no,haxe.xml._Access.HasNodeAccess,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:9915c1f114de0b9a01a3670d67530efde263c3cf1dda39905ea034b162f65056,haxe.xml.Access,haxe/xml/Access.hx,haxe.xml.Access,innerData,field,no,String,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:951411216ff2e44c5a062eae77e5312a4c899a6012a851ae1c1dba0abb5b11c0,haxe.xml.Access,haxe/xml/Access.hx,haxe.xml.Access,innerHTML,field,no,String,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:7887d9f748681ce8e9a3f455f5cb68797dea497589cd9231b303e32c0937a74b,haxe.xml.Access,haxe/xml/Access.hx,haxe.xml.Access,name,field,no,String,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:2478eddb5d0e2eb1ce986dc42ac1670adf57eda54ff8439b93f665d0e34b0b11,haxe.xml.Access,haxe/xml/Access.hx,haxe.xml.Access,new,constructor,no,(x : Xml) -> haxe.xml.Access,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:898d1539c2f3499ea4ae52bedadc6f96d2cadff16016927ce8a281e76b96b3f5,haxe.xml.Access,haxe/xml/Access.hx,haxe.xml.Access,node,field,no,haxe.xml._Access.NodeAccess,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:05de54a848553750f8687ea5620fc50011ce00e0d4468f32087833446819e744,haxe.xml.Access,haxe/xml/Access.hx,haxe.xml.Access,nodes,field,no,haxe.xml._Access.NodeListAccess,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:6accf3e5494d7e032f6ee1a9f43109ca37e8b7b4fc04f594c6e45829b256385f,haxe.xml.Access,haxe/xml/Access.hx,haxe.xml.Access,x,field,no,Xml,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:521411f15e7fc1bd8ebc3f0ff4cbe388287085de89dda2ecff35b3142bffb1e5,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Attrib,<type>,enum,yes,haxe.xml.Attrib,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:623a54e55b95aaa31aa50d1dcdcc6b31e5c377f76850d7e35caade6eea9acab6,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Attrib,Att,enum-constructor,yes,"(name : String, ?filter : Null<haxe.xml.Filter>, ?defvalue : Null<String>) -> haxe.xml.Attrib",direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:3c0a694d0811443e7f36a5662a789f98b1caf4bb6409a68c152f17b42cd89ae3,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Check,<type>,class,yes,haxe.xml.Check,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:4a48d64832c98977b09dfc2cfab12128715fe210ddf808be082891cd331ece76,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Check,checkDocument,method,yes,"(x : Xml, r : haxe.xml.Rule) -> Void",direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:446edec2cd3061c4773f797e445d1d6cbee843c5c4f32f27200edaeb367d3fd1,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Check,checkNode,method,yes,"(x : Xml, r : haxe.xml.Rule) -> Void",direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:8a6deadc96aefcd0aa38f99e38168dd107974e2e10db5116d56aba012271328d,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Filter,<type>,enum,yes,haxe.xml.Filter,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:f90da2d4e2afcb9c1da7095eb17e6163eefe4b5bcb8b410b54cedfb208a859b0,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Filter,FBool,enum-constructor,yes,haxe.xml.Filter,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:12ec9c37ae3f015fcfc4bd94d4fa50a774a97d6c2edec2bf7c1b8c68dcdf6fef,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Filter,FEnum,enum-constructor,yes,(values : Array<String>) -> haxe.xml.Filter,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:a09ec53e27dfc8d315b65aae37434953e5ee9528bc9efa548bbbbbf8fdd6aaab,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Filter,FInt,enum-constructor,yes,haxe.xml.Filter,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:b2ad67cba9b6173a040ae9ea264a6078fac50a830da3b74d14386fb426c3dbbb,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Filter,FReg,enum-constructor,yes,(matcher : EReg) -> haxe.xml.Filter,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:f56787907e3c4502ecb6747c8c7b692b0167f1a7e7e900dede004524151c72b8,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Rule,<type>,enum,yes,haxe.xml.Rule,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:b466d1149fe0b1303db72ab6602df59f9d536693aebf34c807293da7ca18ccaf,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Rule,RChoice,enum-constructor,yes,(choices : Array<haxe.xml.Rule>) -> haxe.xml.Rule,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:6356e656c18fab3e5cb403e48c5f34850c653204636fc16dec727154ae907cd3,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Rule,RData,enum-constructor,yes,(?filter : Null<haxe.xml.Filter>) -> haxe.xml.Rule,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:cc1adb383950750df4bddc7aa5ecaf091dc894e08d0bc2826300a83eb1c172d3,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Rule,RList,enum-constructor,yes,"(rules : Array<haxe.xml.Rule>, ?ordered : Null<Bool>) -> haxe.xml.Rule",direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:fa5ca923fcc555a9c8a199bff1a92005a65625f9b6bd779cc34f1d7be43cf485,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Rule,RMulti,enum-constructor,yes,"(rule : haxe.xml.Rule, ?atLeastOne : Null<Bool>) -> haxe.xml.Rule",direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:5c2001225bcbac8ba2e99711fccc568df2b0295ca5e530cd77f735aac94b46fe,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Rule,RNode,enum-constructor,yes,"(name : String, ?attribs : Null<Array<haxe.xml.Attrib>>, ?childs : Null<haxe.xml.Rule>) -> haxe.xml.Rule",direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:36bf147779487e44e9d5835b51c0f9cfc8b4b8bda140426968603935fa43f802,haxe.xml.Check,haxe/xml/Check.hx,haxe.xml.Rule,ROptional,enum-constructor,yes,(rule : haxe.xml.Rule) -> haxe.xml.Rule,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:e26d528f23d936a8807c6d0aba4cd3af9ce551207b232f7b9aa51d0829b294c5,haxe.xml.Fast,haxe/xml/Fast.hx,haxe.xml.Fast,<type>,typedef,yes,haxe.xml.Fast,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:8fa7da8d70b3c83630306ca04f9ececa6af04e0f7ee5f508a1e93b2eb8e34ab4,haxe.xml.Parser,haxe/xml/Parser.hx,haxe.xml.Parser,<type>,class,yes,haxe.xml.Parser,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:d87153607b15e3ff2f0c42ffd4ab4d287d33dddc8a0182a2718d9a0b782a2019,haxe.xml.Parser,haxe/xml/Parser.hx,haxe.xml.Parser,parse,method,yes,"(str : String, ?strict : Bool) -> Xml",direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:173d7b0dad5601c2c6c1b9924f34c7baa41acfa002f38b06e694211cfbf8a5d9,haxe.xml.Parser,haxe/xml/Parser.hx,haxe.xml.XmlParserException,<type>,class,yes,haxe.xml.XmlParserException,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:78bdc651a3aacea68f3c7a1b7d4f6d1e9b723338edfb1bacbef00a7a77d67697,haxe.xml.Parser,haxe/xml/Parser.hx,haxe.xml.XmlParserException,lineNumber,field,no,Int,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:3ee90947620ca4d0eeb39e4ae7d54c7ffb9f737531c693b523e9ec1183b8d0ee,haxe.xml.Parser,haxe/xml/Parser.hx,haxe.xml.XmlParserException,message,field,no,String,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:041056b0f2bdd83e4519129495a231b8069f56449cf241f5a1ae3a1a74bea882,haxe.xml.Parser,haxe/xml/Parser.hx,haxe.xml.XmlParserException,new,constructor,no,"(message : String, xml : String, position : Int) -> Void",direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:9804e319c31027ac0b74beb5c961b10e0cff634712f83c3367e7fd5d45a3fb8b,haxe.xml.Parser,haxe/xml/Parser.hx,haxe.xml.XmlParserException,position,field,no,Int,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:27e24daf0b5c88dc76c65c21e3ae9588da326ae1078dd93555463e33fc6e2d8f,haxe.xml.Parser,haxe/xml/Parser.hx,haxe.xml.XmlParserException,positionAtLine,field,no,Int,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:53cdeab54f6d65fd1815de11088852d0e4e1c357e5fb4d3b77a9828f6b878835,haxe.xml.Parser,haxe/xml/Parser.hx,haxe.xml.XmlParserException,toString,method,no,() -> String,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:909277f60fd95ec71cae8b60d009f96f2a24b6781ce0b661b333f342f25cf8ff,haxe.xml.Parser,haxe/xml/Parser.hx,haxe.xml.XmlParserException,xml,field,no,String,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:0675105aa135f6dc3f5ea9fec84540cc0a043bcd8e5910aea230a3ccdac8b858,haxe.xml.Printer,haxe/xml/Printer.hx,haxe.xml.Printer,<type>,class,yes,haxe.xml.Printer,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:72b86c60c641a50bf9b4817d26cc15803cde49f0e82ed98735056d2942131ee9,haxe.xml.Printer,haxe/xml/Printer.hx,haxe.xml.Printer,print,method,yes,"(xml : Xml, ?pretty : Bool) -> String",direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:389f32bbe56d70f7da14b027a5083c2d61390b6dfdaff3e40ef53df4dc7bd213,haxe.zip.Compress,haxe/zip/Compress.hx,haxe.zip.Compress,<type>,class,yes,haxe.zip.Compress,target-source-override,alloc|io,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported|runtime-policy-after-implementation,,zip-adapters,The upstream fallback is intentionally incomplete on a new target; a reviewed direct C/library adapter must replace it without hiding allocation or native linkage.
hxc-stdlib-api-v1:4afac5ea7082015f087e4dad3e2d8a441ead5abeff24485919972f9343aaa22b,haxe.zip.Compress,haxe/zip/Compress.hx,haxe.zip.Compress,close,method,no,() -> Void,target-source-override,alloc|io,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported|runtime-policy-after-implementation,,zip-adapters,The upstream fallback is intentionally incomplete on a new target; a reviewed direct C/library adapter must replace it without hiding allocation or native linkage.
hxc-stdlib-api-v1:946291bdd7c65c342543ad88b02be861726c845c074f76954a682ce42ce2eb39,haxe.zip.Compress,haxe/zip/Compress.hx,haxe.zip.Compress,execute,method,no,"(src : haxe.io.Bytes, srcPos : Int, dst : haxe.io.Bytes, dstPos : Int) -> { write : Int, read : Int, done : Bool }",target-source-override,alloc|io,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported|runtime-policy-after-implementation,,zip-adapters,The upstream fallback is intentionally incomplete on a new target; a reviewed direct C/library adapter must replace it without hiding allocation or native linkage.
hxc-stdlib-api-v1:6a3dee48f92e23d3a2b02e766a895e100b3edbea7998a88bbebd3cc1a625f385,haxe.zip.Compress,haxe/zip/Compress.hx,haxe.zip.Compress,new,constructor,no,(level : Int) -> Void,target-source-override,alloc|io,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported|runtime-policy-after-implementation,,zip-adapters,The upstream fallback is intentionally incomplete on a new target; a reviewed direct C/library adapter must replace it without hiding allocation or native linkage.
hxc-stdlib-api-v1:7049713d57b3047fd613098d77a392ef52f1fca8d106a5ae42de50b89dfe6e80,haxe.zip.Compress,haxe/zip/Compress.hx,haxe.zip.Compress,run,method,yes,"(s : haxe.io.Bytes, level : Int) -> haxe.io.Bytes",target-source-override,alloc|io,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported|runtime-policy-after-implementation,,zip-adapters,The upstream fallback is intentionally incomplete on a new target; a reviewed direct C/library adapter must replace it without hiding allocation or native linkage.
hxc-stdlib-api-v1:49c926bc441b022b41b7e75f7b411a3681332e8b1d32c24ed6c323e472047512,haxe.zip.Compress,haxe/zip/Compress.hx,haxe.zip.Compress,setFlushMode,method,no,(f : haxe.zip.FlushMode) -> Void,target-source-override,alloc|io,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported|runtime-policy-after-implementation,,zip-adapters,The upstream fallback is intentionally incomplete on a new target; a reviewed direct C/library adapter must replace it without hiding allocation or native linkage.
hxc-stdlib-api-v1:5b915c2c0959ad77341f7dcf823bb777b47fdc5c481657910a8588111245cdc6,haxe.zip.Entry,haxe/zip/Entry.hx,haxe.zip.Entry,<type>,typedef,yes,haxe.zip.Entry,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:c7e7ede6fe8914f5c629689b19964106123304a11ba6e704cf67d75254f55855,haxe.zip.Entry,haxe/zip/Entry.hx,haxe.zip.Entry,compressed,typedef-field,no,Bool,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:a7c6566fc0e726206e1770f562663e1ff07849dc8e6d8f549c9dd7480a9ecb29,haxe.zip.Entry,haxe/zip/Entry.hx,haxe.zip.Entry,crc32,typedef-field,no,Null<Int>,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:63766444eaacf5be1656d645798999e9fa1947aecef8442be286a767168b4507,haxe.zip.Entry,haxe/zip/Entry.hx,haxe.zip.Entry,data,typedef-field,no,Null<haxe.io.Bytes>,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:c4ca9cf345edd341c8c4ea8c36c02a878153efc0d0bf5f3a88319012446a5327,haxe.zip.Entry,haxe/zip/Entry.hx,haxe.zip.Entry,dataSize,typedef-field,no,Int,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:3f95d051adc895a759c8e5a48a584f1e6a9611aea3f44f7d516494676ac3cf3f,haxe.zip.Entry,haxe/zip/Entry.hx,haxe.zip.Entry,extraFields,typedef-field,no,Null<haxe.ds.List<haxe.zip.ExtraField>>,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:33f4de964e8ef321e69f9c2454c515510ee961d8349c17e878ce7434699ee0b0,haxe.zip.Entry,haxe/zip/Entry.hx,haxe.zip.Entry,fileName,typedef-field,no,String,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:30c9bfef4a06345916afd677cb560384c1e5f8beefc6ce28d3f4ee1c05d866bf,haxe.zip.Entry,haxe/zip/Entry.hx,haxe.zip.Entry,fileSize,typedef-field,no,Int,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
